index,name,platform,publisher,developer,cscore,uscore,date,genre
15334,Lifeless Planet: Premier Edition,XboxOne,Not specified,Stage2Studios,5.7,6.8,2015,"Action, Adventure, Sci-Fi, General"
15335,Call of Duty: Modern Warfare 3 - Defiance,DS,Not specified,n-Space,5.7,1.2,2011,"Action, Shooter, Shooter, First-Person, Modern, Modern, Arcade"
15336,Driver 76,PlayStationPortable,Not specified,SumoDigital,5.7,7.4,2007,"Driving, Racing, Car Combat, Arcade, Mission-based, Automobile"
15337,Little Dragons Cafe,PlayStation4,Not specified,AksysGames,5.7,4.2,2018,"Strategy, Management, Business / Tycoon"
15338,Dynasty Warriors 9,PC,Not specified,OmegaForce,5.7,2.8,2018,"Action, Adventure, Open-World, Action, ""Beat-Em-Up"", 3D"
15339,Micro Machines World Series,XboxOne,Not specified,"Codemasters,JustAddWater",5.7,5.0,2017,"Racing, General, Arcade, Automobile"
15340,Frontline: Fields of Thunder,PC,Not specified,"NivalInteractive,N-GameStudios",5.7,7.4,2007,"Strategy, Real-Time, Historic, Historic"
15341,Sinner: Sacrifice for Redemption,PlayStation4,Not specified,DarkStarGames,5.7,3.8,2018,"Action, Adventure, General"
15342,Ghost Mania,Wii,Not specified,LegendoEntertainment,5.7,0,2011,"Action, Puzzle, General, Stacking"
15343,Space Chimps,Xbox360,Not specified,RedTribe,5.7,5.3,2008,"Action, Platformer, Platformer, 3D, 3D"
15344,NBA,PlayStationPortable,Not specified,989Sports,5.7,6.9,2005,"Sports, Traditional, Basketball, Sim"
15345,Dynasty Warriors 7,PlayStation3,Not specified,OmegaForce,5.7,7.3,2011,"Action, ""Beat-Em-Up"", ""Beat-Em-Up"", 3D"
15346,Akibas Trip: Undead & Undressed,PlayStation3,Not specified,Acquire,5.7,7.6,2014,"Action, Adventure, Adventure, General, Open-World"
15347,Dragon Ball Z: Harukanaru Densetsu,DS,Not specified,Bec,5.7,6.5,2007,"Strategy, Miscellaneous, Turn-Based, Card Battle, Card Battle"
15348,Star Wars: Lethal Alliance,DS,Not specified,UbisoftCasablanca,5.7,0,2006,"Action, Adventure, Sci-Fi, Sci-Fi, General"
15349,Armored Core: Nine Breaker,PlayStation2,Not specified,FromSoftware,5.7,8.6,2005,"Simulation, Sci-Fi, Mech"
15350,Special Forces: Team X,Xbox360,Not specified,ZombieStudios,5.7,6.8,2013,"Action, General, General"
15351,Sea Life Safari,Xbox360,Not specified,WanakoStudios,5.7,0,2008,"Adventure, General, General"
15352,FireStarter,PC,Not specified,GSCGameWorld,5.7,5.6,2004,"Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi"
15353,Robin Hood: Defender of the Crown,Xbox,Not specified,AtomicPlanetEntertainment,5.7,0,2003,"Strategy, Turn-Based, Historic"
15354,The Princess Guide,Switch,Not specified,NipponIchiSoftware,5.7,4.6,2019,"Strategy, General"
15355,Faery: Legends of Avalon,PlayStation3,Not specified,Spiders,5.7,6.7,2011,"Role-Playing, General, General"
15356,Sonic Forces,Switch,Not specified,SonicTeam,5.7,6.9,2017,"Action, Adventure, General"
15357,CrimeCraft,PC,Not specified,Vogster,5.7,5.9,2009,"Action, Shooter, Shooter, Third-Person, Modern, Modern, Arcade"
15358,Naruto: Path of the Ninja,DS,Not specified,TOSE,5.7,7.2,2007,"Role-Playing, General, General, Japanese-Style"
15359,Destiny 2: Curse of Osiris,XboxOne,Not specified,Bungie,5.7,1.4,2017,"Action, Shooter, First-Person, Arcade"
15360,Shadow Puppeteer,WiiU,Not specified,Sareptastudio,5.7,6.2,2016,"Action, Platformer, 3D"
15361,Of Orcs and Men,PlayStation3,Not specified,"Cyanide,Spiders",5.7,6.3,2012,"Role-Playing, Action RPG, Action RPG, Western-Style"
15362,Body and Brain Connection,Xbox360,Not specified,NamcoBandaiGames,5.7,4.8,2011,"Miscellaneous, Puzzle, Puzzle, Puzzle, Logic, Logic"
15363,Hunted: The Demons Forge,PlayStation3,Not specified,InXileEntertainment,5.7,6.3,2011,"Action, Adventure, Fantasy, General, Fantasy"
15364,The Getaway: Black Monday,PlayStation2,Not specified,SCEELondonStudio,5.7,7.8,2005,"Action, Adventure, Modern"
15365,Stranger Things 3: The Game,PlayStation4,Not specified,BonusXP,5.7,4.9,2019,"Action, Adventure, General"
15366,Rayman Raving Rabbids 2,DS,Not specified,UbisoftParis,5.7,6.7,2007,"Miscellaneous, Party, Party, Party / Minigame"
15367,Micro Machines V4,PC,Not specified,SupersonicSoftware,5.7,7.5,2006,"Driving, Racing, Arcade, Arcade, Automobile"
15368,Rampage: Total Destruction,GameCube,Not specified,"PipeworksSoftware,Inc.",5.7,6.7,2006,"Action, General"
15369,Dark Void,PC,Not specified,AirtightGames,5.7,5.2,2010,"Action, General, General"
15370,Empire Earth II: The Art of Supremacy,PC,Not specified,MadDocSoftware,5.7,6.7,2006,"Strategy, Real-Time, Historic, General, Historic"
15371,NASCAR 08,PlayStation3,Not specified,EATiburon,5.7,4.9,2007,"Driving, Racing, Simulation, Stock Car, Stock Car, Automobile"
15372,Mobile Suit Gundam: Extreme VS-Force,PlayStationVita,Not specified,"Lancarse,BandaiNamcoGames",5.7,6.8,2016,"Action, Fighting, 3D"
15373,Pirates of the Caribbean: At Worlds End,PC,Not specified,"EurocomEntertainmentSoftware,Eurocom",5.7,6.4,2007,"Action, Adventure, Historic, Historic, Linear"
15374,Necropolis,PlayStation4,Not specified,HarebrainedSchemesLLC,5.7,3.8,2016,"Action, Adventure, General"
15375,Uno,XboxOne,Not specified,UbisoftChengdu,5.7,7.1,2016,"Miscellaneous, Board / Card Game"
15376,Goliath,PC,Not specified,WhaleboxStudio,5.7,6.9,2016,"Action, Adventure, Survival, Sandbox"
15377,Zotrix,PlayStation4,Not specified,ZeroBitGames,5.7,3.7,2015,"Action, Shooter, ""Shoot-Em-Up"", Top-Down"
15378,Destiny Connect: Tick-Tock Travelers,Switch,Not specified,NipponIchiSoftware,5.7,5.8,2019,"Role-Playing, General"
15379,DreamWorks Shrek Forever After,PlayStation3,Not specified,Xpec,5.7,2.5,2010,"Action, General, General"
15380,Showdown: Legends of Wrestling,Xbox,Not specified,Acclaim,5.7,0,2004,"Action, Fighting, Wrestling"
15381,Invincible Tiger: The Legend of Han Tao,PlayStation3,Not specified,BlitzArcade,5.7,0,2009,"Action, ""Beat-Em-Up"", ""Beat-Em-Up"", 2D"
15382,Boogie,Wii,Not specified,EAMontreal,5.7,5.3,2007,"Action, Miscellaneous, Rhythm, Music, Music"
15383,Corvette,PlayStation2,Not specified,SteelMonkeys,5.7,6.2,2004,"Driving, Racing, GT / Street"
15384,Spawn: Armageddon,Xbox,Not specified,PointofView,5.7,7.1,2003,"Action, Adventure, Fantasy"
15385,The King of Route 66,PlayStation2,Not specified,Sega,5.7,0,2003,"Driving, Racing, Arcade"
15386,The Partners,PC,Not specified,"MonteCristoMultimedia,MonteCristo",5.7,0,2002,"Strategy, Real-Time, Modern, General, Modern"
15387,Endgame,PlayStation2,Not specified,CunningDevelopments,5.7,6.8,2002,"Action, Shooter, Light Gun"
15388,ESPN Great Outdoor Games Bass 2002,GameBoyAdvance,Not specified,KCEO,5.7,7.8,2001,"Sports, Nature, Fishing"
15389,"Hey You, Pikachu!",Nintendo64,Not specified,Ambrella,5.7,6.4,2000,"Adventure, General"
15390,NFL QB Club 2001,Nintendo64,Not specified,HighVoltageSoftware,5.7,7.5,2000,"Sports, Traditional, Football, Sim"
15391,Spy Hunter 2,PlayStation2,Not specified,AngelStudios,5.7,6.4,2003,"Driving, Mission-based"
15392,Mobile Suit Gundam: Gundam vs. Zeta Gundam,PlayStation2,Not specified,Capcom,5.7,8.8,2005,"Action, Shooter, Third-Person, Sci-Fi"
15393,Puzzle Chronicles,Xbox360,Not specified,InfiniteInteractive,5.7,0,2010,"Miscellaneous, Puzzle, Action, Puzzle, Puzzle, Action"
15394,Mobile Suit Gundam Seed: Battle Assault,GameBoyAdvance,Not specified,Bandai,5.7,7.7,2004,"Action, Fighting, 2D"
15395,The LEGO Movie 2 Videogame,PlayStation4,Not specified,TTGames,5.7,1.9,2019,"Action, Adventure, General"
15396,Skater XL,PlayStation4,Not specified,EasyDayStudiosPtyLtd,5.7,5.2,2020,"Sports, Individual, Skate / Skateboard"
15397,Captain America: Super Soldier,Wii,Not specified,HighVoltageSoftware,5.7,7.2,2011,"Action, General, General"
15398,SOL: Exodus,PC,Not specified,"SeamlessEntertainment,Inc.",5.7,6.5,2012,"Action, Simulation, General, General, Space, Combat"
15399,Vector Thrust,PC,Not specified,timesymmetry,5.7,5.3,2015,"General, Simulation, Flight, General, Combat"
15400,Judge Dredd: Dredd VS Death,Xbox,Not specified,Rebellion,5.7,6.7,2005,"Action, Shooter, First-Person, Sci-Fi"
15401,The Lord of the Rings: Conquest,PC,Not specified,PandemicStudios,5.7,6.5,2009,"Action, Adventure, Fantasy, General, Fantasy"
15402,Chronicles of Mystery: Curse of the Ancient Temple,DS,Not specified,CityInteractive,5.7,0,2009,"Adventure, General, General"
15403,Destruction Derby Arenas,PlayStation2,Not specified,Studio33,5.7,8.0,2004,"Driving, Demolition Derby"
15404,Spy Hunter 2,Xbox,Not specified,Midway,5.7,0,2003,"Driving, Mission-based"
15405,Drome Racers,PlayStation2,Not specified,AttentionToDetail,5.7,0,2002,"Driving, Racing, Futuristic"
15406,Dungeons & Dragons: Eye of the Beholder,GameBoyAdvance,Not specified,ProntoGames,5.7,5.9,2002,"Role-Playing, Console-style RPG"
15407,Myst III: Exile,PlayStation2,Not specified,PrestoStudios,5.7,7.0,2002,"Adventure, First-Person, Fantasy"
15408,BASS Strike,PlayStation2,Not specified,THQ,5.7,5.8,2001,"Sports, Nature, Fishing"
15409,Ducati World Racing Challenge,PC,Not specified,AttentionToDetail,5.7,0,2001,"Driving, Racing, Simulation, Motorcycle, Automobile, Street, Street"
15410,SVC Chaos: SNK vs. Capcom,Xbox,Not specified,Playmore,5.7,5.8,2004,"Action, Fighting, 2D"
15411,Rise of the Argonauts,PlayStation3,Not specified,LiquidEntertainment,5.7,7.0,2008,"Role-Playing, Action RPG, Action RPG"
15412,The Sims 2: Pets,PlayStationPortable,Not specified,Maxis,5.7,7.4,2006,"Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life"
15413,Bolt,Xbox360,Not specified,AvalancheSoftware,5.7,6.7,2008,"Adventure, General, General"
15414,Deca Sports DS,DS,Not specified,HudsonSoft,5.7,0,2010,"Sports, Olympic Sports, Olympic Sports, Individual, Athletics"
15415,Kao the Kangaroo Round 2,GameCube,Not specified,TateInteractive,5.7,7.5,2006,"Action, Platformer, 3D"
15416,Avatar: The Last Airbender,PlayStationPortable,Not specified,TOSE,5.7,6.1,2006,"Action, Adventure, Fantasy, General, Fantasy"
15417,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,GameCube,Not specified,Konami,5.7,6.6,2005,"Action, ""Beat-Em-Up"""
15418,Destiny 2: Curse of Osiris,PlayStation4,Not specified,Bungie,5.7,1.5,2017,"Action, Shooter, First-Person, Arcade"
15419,Disney Epic Mickey 2: The Power of Two,WiiU,Not specified,"HeavyIronStudios,JunctionPoint",5.7,5.6,2012,"Action, Platformer, Platformer, 3D, 3D"
15420,One Punch Man: A Hero Nobody Knows,PlayStation4,Not specified,BandaiNamcoGames,5.7,3.8,2020,"Action, Fighting, 2D"
15421,Gear.Club Unlimited 2,Switch,Not specified,EdenGamesMobile,5.7,5.5,2018,"Racing, Simulation, Automobile"
15422,Fossil Fighters: Frontier,3DS,Not specified,"REDEntertainment,SpikeChunsoft",5.7,5.1,2015,"Role-Playing, General, Trainer"
15423,Genesis Rising: The Universal Crusade,PC,Not specified,MetamorfStudios,5.7,5.5,2007,"Strategy, Real-Time, Sci-Fi, Sci-Fi, General"
15424,WWE 2K Battlegrounds,XboxOne,Not specified,SaberInteractive,5.7,5.8,2020,"Sports, Individual, Combat, Wrestling"
15425,The Bunker,PC,Not specified,"SlendyInteractive,SplendyGames",5.7,5.7,2016,"Action, Adventure, General, Point-and-Click"
15426,ZHEROS,XboxOne,Not specified,RimlightStudios,5.7,4.4,2016,"Action, ""Beat-Em-Up"", 3D"
15427,Onechanbara Z2: Chaos,PlayStation4,Not specified,"Tamsoft,D3Publisher",5.7,6.8,2015,"Action, Adventure, Survival"
15428,Final Exam,Xbox360,Not specified,MightyRocketStudio,5.7,7.2,2013,"Action, ""Beat-Em-Up"", ""Beat-Em-Up"", 2D"
15429,Art of Murder: Cards of Destiny,PC,Not specified,CityInteractive,5.7,5.5,2010,"Adventure, General, General"
15430,DreamWorks Shrek the Third,PlayStationPortable,Not specified,AmazeEntertainment,5.7,3.6,2007,"Action, General, General"
15431,Carmen Sandiego: The Secret of the Stolen Drums,GameCube,Not specified,ArtificialMindandMovement,5.7,0,2004,"Action, Adventure, Modern"
15432,World War II Online: Blitzkrieg,PC,Not specified,CorneredRat,5.7,7.1,2001,"Action, Shooter, First-Person, Historic"
15433,Merchant Prince II,PC,Not specified,"HolisticDesign,Inc.",5.7,0,2001,"Strategy, General, General"
15434,Robotech: Invasion,PlayStation2,Not specified,ViciousCycle,5.7,7.3,2004,"Action, Shooter, First-Person, Sci-Fi"
15435,Dynasty Warriors Vol. 2,PlayStationPortable,Not specified,OmegaForce,5.7,8.4,2006,"Action, ""Beat-Em-Up"", ""Beat-Em-Up"", 3D"
15436,Randals Monday,PC,Not specified,NexusGameStudio,5.7,6.8,2014,"Adventure, General, Point-and-Click"
15437,Armikrog,PC,Not specified,PencilTestStudios,5.7,5.1,2015,"General, Adventure, Point-and-Click"
15438,Double Dragon,Xbox360,Not specified,Razorworks,5.7,6.3,2007,"Action, ""Beat-Em-Up"", ""Beat-Em-Up"", 2D"
15439,Blazing Angels: Squadrons of WWII,Wii,Not specified,Ubisoft,5.7,6.8,2007,"Simulation, Flight, WWII, WWII, Combat"
15440,Breach,Xbox360,Not specified,AtomicGames,5.7,4.4,2011,"Action, Shooter, Shooter, First-Person, Tactical, Modern, Modern"
15441,Michael Jackson The Experience HD,PlayStationVita,Not specified,Ubisoft,5.7,6.3,2012,"Action, Miscellaneous, Rhythm, Dancing, Dancing"
15442,The Legend of Spyro: Dawn of the Dragon,DS,Not specified,EtrangesLibellules,5.7,5.7,2008,"Action, Platformer, Platformer, 3D, 3D"
15443,EyePet,PlayStationPortable,Not specified,SCEELondonStudio,5.7,0,2010,"Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life"
15444,SpongeBob SquarePants: Creature from the Krusty Krab,Wii,Not specified,BlitzGames,5.7,5.7,2006,"Action, Platformer, Platformer, 3D, 3D"
15445,FIFA Soccer 13,PlayStationVita,Not specified,ElectronicArts,5.7,4.1,2012,"Sports, Traditional, Team, Soccer, Sim, Sim"
15446,Tennis World Tour 2,PlayStation4,Not specified,BigAntStudios,5.7,8.6,2020,"Sports, Individual, Tennis"
15447,Dead Space 2: Severed,Xbox360,Not specified,VisceralGames,5.7,6.8,2011,"Action, Shooter, Shooter, Third-Person, Sci-Fi, Sci-Fi, Arcade"
15448,Nether,PC,Not specified,"PhosphorGamesStudio,LLC",5.7,4.6,2014,"Sci-Fi, Role-Playing, Massively Multiplayer Online, Massively Multiplayer, Sci-Fi"
15449,ESPN NFL PrimeTime 2002,Xbox,Not specified,FarsightTechnologies,5.7,0,2002,"Sports, Traditional, Football, Sim"
15450,Tomb Raider: Chronicles,PC,Not specified,CoreDesignLtd.,5.7,7.1,2000,"Action, Adventure, Modern, Modern, Linear"
15451,Sydney 2000,PlayStation,Not specified,AttentionToDetail,5.7,0,2000,"Sports, Olympic Sports"
15452,The First Templar,PC,Not specified,"Haemimont,HaemimontGames",5.7,5.9,2011,"Action, Adventure, Adventure, General, Historic, General, Historic"
15453,Astro Bears Party,Switch,Not specified,QubicGames,5.7,6.7,2017,"Action, General"
15454,Legend: Hand of God,PC,Not specified,MasterCreating,5.7,5.6,2008,"Role-Playing, General, General"
15455,Griefhelm,PC,Not specified,JohnnyDaleLonack,5.7,6.8,2020,"Action, General"
15456,Rugby 20,XboxOne,Not specified,BigbenInteractive,5.7,4.0,2020,"Sports, Team, Rugby"
15457,Wizardry: Labyrinth of Lost Souls,PlayStation3,Not specified,Acquire,5.7,5.7,2011,"Role-Playing, First-Person, First-Person, Western-Style"
15458,Zatch Bell! Mamodo Battles,GameCube,Not specified,Eighting,5.7,0,2005,"Action, Fighting, 3D"
15459,Faery: Legends of Avalon,Xbox360,Not specified,Spiders,5.7,6.8,2010,"Role-Playing, General, General"
15460,Bomberman Land,Wii,Not specified,Racjin,5.7,7.6,2008,"Miscellaneous, Party, Party, Party / Minigame"
15461,Tour de France 2018,PlayStation4,Not specified,"Cyanide,CyanideStudios",5.7,6.4,2018,"Sports, Individual, Biking"
15462,Rocketmen: Axis of Evil,Xbox360,Not specified,A.C.R.O.N.Y.M.Games,5.7,7.9,2008,"Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade"
15463,Dynasty Warriors 5: Xtreme Legends,PlayStation2,Not specified,OmegaForce,5.7,8.2,2005,"Action, ""Beat-Em-Up"""
15464,Neverland Card Battles,PlayStationPortable,Not specified,IdeaFactory,5.7,8.0,2008,"Role-Playing, Strategy, Turn-Based, General, General, Fantasy"
15465,Stronghold Legends,PC,Not specified,FireFlyStudios,5.7,7.2,2006,"Strategy, Real-Time, Fantasy, General, Fantasy"
15466,Warpath,PC,Not specified,DigitalExtremes,5.7,6.4,2006,"Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade"
15467,Best Friend Forever,Switch,Not specified,Starcolt,5.7,0,2020,"Adventure, Visual Novel"
15468,Black Mirror,XboxOne,Not specified,THQNordic,5.7,2.8,2017,"Adventure, 3D, Third-Person"
15469,Sumioni: Demon Arts,PlayStationVita,Not specified,Acquire,5.7,6.1,2012,"Role-Playing, General, General"
15470,Prince of Persia: The Forgotten Sands,DS,Not specified,UbisoftCasablanca,5.7,6.8,2010,"Action, Adventure, Fantasy, General, Fantasy"
15471,Rocketmen: Axis of Evil,PlayStation3,Not specified,A.C.R.O.N.Y.M.Games,5.7,5.3,2008,"Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade"
15472,Shrek the Third,GameBoyAdvance,Not specified,VicariousVisions,5.7,0,2007,"Action, General"
15473,Army Corps of Hell,PlayStationVita,Not specified,"Entersphere,Inc.",5.7,6.6,2012,"Strategy, Real-Time, Fantasy, General, Fantasy"
15474,Spider-Man: Friend or Foe,PC,Not specified,Beenox,5.7,5.9,2007,"Action, General, General"
15475,Iro Hero,Switch,Not specified,ArtaxGames,5.7,0,2018,"Action, Shooter, ""Shoot-Em-Up"", Vertical"
15476,Dead Island: Riptide,Xbox360,Not specified,Techland,5.7,6.3,2013,"Action, Shooter, Shooter, First-Person, Modern, Modern, Arcade"
15477,Eclipse: Edge of Light,PlayStation4,Not specified,WhiteElk,5.7,3.8,2020,"Adventure, General"
15478,Orangeblood,PC,Not specified,GrayfaxSoftware,5.7,7.0,2020,"Role-Playing, General"
15479,Men of War: Condemned Heroes,PC,Not specified,1C-Softclub,5.7,6.4,2012,"Strategy, Real-Time, General, General, Tactics"
15480,Chulip,PlayStation2,Not specified,Punchline,5.7,7.5,2007,"Adventure, General"
15481,Pool of Radiance: Ruins of Myth Drannor,PC,Not specified,StormfrontStudios,5.7,6.4,2001,"Role-Playing, PC-style RPG, Western-Style"
15482,Sniper: Ghost Warrior 3,XboxOne,Not specified,CityInteractive,5.7,6.4,2017,"Action, Shooter, First-Person, Tactical, Modern"
15483,The Nightmare of Druaga,PlayStation2,Not specified,Arika,5.7,8.3,2004,"Role-Playing, General"
15484,Dragon Ball: Raging Blast,PlayStation3,Not specified,Spike,5.7,7.3,2009,"Action, Fighting, Fighting, 3D, 3D"
15485,Aegis of Earth: Protonovus Assault,PlayStation4,Not specified,Acquire,5.7,6.4,2016,"Strategy, Real-Time, Defense"
15486,Ruff Trigger: The Vanocore Conspiracy,PlayStation2,Not specified,PlaystosEntertainment,5.7,7.4,2006,"Action, Platformer, 3D"
15487,Pulse,PC,Not specified,"TeamPixelPi,PixelPiGames",5.7,5.1,2015,"General, Action, General"
15488,RWBY: Grimm Eclipse,XboxOne,Not specified,RoosterTeethGames,5.7,7.3,2017,"Action, ""Beat-Em-Up"", 3D"
15489,Soul Axiom,PC,Not specified,WalesInteractiveLtd.,5.7,6.1,2016,"Sci-Fi, Adventure, 3D, First-Person"
15490,Spider-Man: Edge of Time,Xbox360,Not specified,Beenox,5.7,7.0,2011,"Action, Adventure, ""Beat-Em-Up"", Fantasy, Third-Person, Fantasy, 3D"
15491,DRIV3R,PlayStation2,Not specified,ReflectionsInteractive,5.7,5.8,2004,"Driving, Mission-based"
15492,Uncanny Valley,XboxOne,Not specified,"DigeratiDistribution,SmartphoneLabs(SPL)",5.7,3.3,2017,"Action, Adventure, Survival"
15493,Catlateral Damage,PlayStation4,Not specified,Manekoware,5.7,5.1,2016,"Action, Platformer, 3D"
15494,The Great Escape,PlayStation2,Not specified,PivotalGames,5.7,7.8,2003,"Action, Adventure, Modern"
15495,Batman: Vengeance,PC,Not specified,Ubisoft,5.7,6.8,2002,"Action, Adventure, Fantasy, General, Fantasy"
15496,EOE: Eve of Extinction,PlayStation2,Not specified,Yukes,5.7,8.1,2002,"Action, Adventure, Sci-Fi"
15497,Ready 2 Rumble Boxing: Round 2,GameBoyAdvance,Not specified,Midway,5.7,7.8,2001,"Sports, Traditional, Boxing"
15498,NCAA GameBreaker 2001,PlayStation2,Not specified,989Sports,5.7,0,2000,"Sports, Traditional, Football, Sim"
